sample_index,shift,severity,true_label,predicted_label,correctness,confidence,entropy,feature_distance,ood_score,augmentation_consistency,brightness,contrast,sharpness,composite_quality
6605,clean,0,6,6,1,0.9324573,0.36646208,9.800301,0.0,1.0,0.67150354,0.24091548,0.11779742,0.48895544
6606,clean,0,4,4,1,0.8789289,0.53993315,9.175564,1.1920929e-07,0.6666667,0.3273642,0.17316069,0.050647724,0.29248807
6607,clean,0,7,7,1,0.7603029,0.7173423,9.782583,1.1920929e-07,1.0,0.5837942,0.23124793,0.14887741,0.6437972
6608,clean,0,5,2,0,0.86170876,0.50606006,7.9518614,0.0,0.6666667,0.44433466,0.12893331,0.033587664,0.26050216
6609,clean,0,5,5,1,0.9349479,0.28863096,4.997401,8.940697e-08,1.0,0.52672213,0.2060136,0.040466625,0.196426
6610,clean,0,8,8,1,0.99790937,0.0160932,13.614958,-2.863817e-08,1.0,0.5906224,0.2973033,0.11847971,0.39851326
6611,clean,0,8,8,1,0.99955195,0.004381742,6.5942297,-2.20316e-08,1.0,0.5135595,0.22250728,0.06324312,0.28422818
6612,clean,0,7,5,0,0.39452916,1.1975794,10.282259,-5.9604645e-08,0.6666667,0.31038606,0.28158528,0.034495316,0.122503534
6613,clean,0,8,8,1,0.6994386,0.6399579,7.849166,0.0,0.6666667,0.5265868,0.25243998,0.066785194,0.26455766
6614,clean,0,5,5,1,0.7574094,0.78754705,8.199754,5.9604645e-08,1.0,0.39016035,0.16596542,0.05624028,0.3388654
6615,clean,0,7,7,1,0.97865206,0.13416336,6.175226,1.4901161e-08,1.0,0.50707465,0.24009098,0.094107,0.3919623
6616,clean,0,4,4,1,0.9567515,0.21299122,13.418715,-7.450581e-09,1.0,0.4970065,0.17719512,0.061098784,0.34480882
6617,clean,0,4,4,1,0.8534829,0.42103392,11.305622,-1.3411045e-07,1.0,0.57660973,0.23023312,0.06966347,0.30257666
6618,clean,0,0,0,1,0.9999027,0.0010820308,12.585935,1.0972872e-07,1.0,0.6408548,0.1528651,0.06033714,0.39470583
6619,clean,0,0,0,1,0.97613907,0.11398424,18.357347,2.9802322e-08,1.0,0.5442274,0.25626323,0.08857474,0.3456383
6620,clean,0,7,7,1,0.969369,0.1706567,7.2295666,-1.0430813e-07,1.0,0.25822228,0.2525576,0.052258532,0.20691645
6621,clean,0,0,0,1,0.99727494,0.020007934,7.467474,1.2340024e-07,1.0,0.47307882,0.13472822,0.06407887,0.47561225
6622,clean,0,4,4,1,0.9990409,0.008481739,15.782985,-2.6717316e-08,1.0,0.3019059,0.15455309,0.024727583,0.15999307
6623,clean,0,0,0,1,0.9882274,0.07663071,7.017175,-1.13621354e-07,1.0,0.64589846,0.24670334,0.09632653,0.39045334
6624,clean,0,4,4,1,0.9939958,0.045255568,7.68899,-1.466833e-07,1.0,0.35225186,0.15292838,0.04384119,0.28667605
6625,clean,0,4,4,1,0.91688365,0.36340928,7.299079,-7.450581e-09,1.0,0.16902703,0.1266225,0.018770203,0.14823633
6626,clean,0,2,2,1,0.99967766,0.0033661975,10.622665,1.5308615e-08,1.0,0.37706932,0.15394022,0.04248512,0.27598277
6627,clean,0,5,3,0,0.41621372,1.2025908,10.174009,-1.1920929e-07,0.6666667,0.56048304,0.13081644,0.04331167,0.33108482
6628,clean,0,4,2,0,0.79492146,0.62385505,10.280317,2.9802322e-08,1.0,0.63163424,0.20316811,0.065048784,0.32017064
6629,clean,0,0,0,1,0.98548764,0.089395605,9.554293,-2.6077032e-08,1.0,0.4471227,0.15657681,0.051647168,0.32984984
6630,clean,0,7,7,1,0.9754102,0.15950185,10.219185,-1.3038516e-08,1.0,0.35705933,0.1706676,0.06246468,0.36599985
6631,clean,0,7,2,0,0.59910125,1.3075162,8.381767,-1.1920929e-07,0.33333334,0.32344517,0.15776125,0.034045566,0.215803
6632,clean,0,7,7,1,0.8173154,0.59564584,7.7243176,2.9802322e-08,1.0,0.53136486,0.19962583,0.11097286,0.5559015
6633,clean,0,0,0,1,0.9991653,0.007203845,6.596774,-1.0110671e-07,1.0,0.4253434,0.18471701,0.03930141,0.21276437
6634,clean,0,4,4,1,0.40680775,1.5495042,10.001169,0.0,1.0,0.65217525,0.25280592,0.07952415,0.31456476
6635,clean,0,6,6,1,0.962287,0.18654172,13.23631,7.450581e-09,1.0,0.62242645,0.27915743,0.10566553,0.37851453
6636,clean,0,2,2,1,0.89978784,0.3471807,7.734799,-2.9802322e-08,1.0,0.37684846,0.13126253,0.032068267,0.24430448
6637,clean,0,9,9,1,0.6330052,1.2615845,12.28958,-5.9604645e-08,1.0,0.5233571,0.2662083,0.13283953,0.4990041
6638,clean,0,1,1,1,0.99998367,0.00021982793,12.932079,1.189419e-07,1.0,0.5081202,0.2065328,0.12638712,0.61194396
6639,clean,0,1,1,1,0.999907,0.001010568,10.687406,-8.636562e-09,1.0,0.46549484,0.30158734,0.096091226,0.31861717
6640,clean,0,5,4,0,0.6734931,0.97271913,10.172814,-1.4901161e-07,0.6666667,0.80780745,0.22192769,0.15152459,0.6827625
6641,clean,0,0,0,1,0.66499,0.90041584,11.397785,-8.940697e-08,0.6666667,0.62042487,0.22699106,0.08761272,0.38597262
6642,clean,0,9,9,1,0.8817404,0.50091255,9.211735,1.3411045e-07,1.0,0.4679394,0.23076405,0.07210267,0.3124506
6643,clean,0,1,1,1,0.9910793,0.05133643,10.095315,-8.381903e-09,1.0,0.36667943,0.2748229,0.094081245,0.34233284
6644,clean,0,0,0,1,0.9890583,0.060966995,12.12502,1.2945384e-07,1.0,0.5176547,0.082937576,0.038412984,0.46314982
6645,clean,0,6,6,1,0.98873866,0.07106587,7.261191,7.450581e-09,1.0,0.49188626,0.18105206,0.07671403,0.42371023
6646,clean,0,5,5,1,0.5541043,1.1074125,6.307051,-5.9604645e-08,0.6666667,0.40601766,0.16004871,0.0377167,0.23565617
6647,clean,0,3,3,1,0.7996377,0.755144,8.009052,-1.1920929e-07,1.0,0.46159622,0.2061701,0.05249209,0.25460452
6648,clean,0,0,0,1,0.9996044,0.003852891,12.008814,2.2293534e-08,1.0,0.35972866,0.15500936,0.026549805,0.17127761
6649,clean,0,9,9,1,0.97833633,0.1057314,13.319839,-1.1175871e-08,1.0,0.5146842,0.24061951,0.075530395,0.3138984
6650,clean,0,0,0,1,0.9985638,0.013090812,9.578573,2.0489097e-08,1.0,0.5571806,0.22354022,0.06750407,0.30197594
6651,clean,0,6,6,1,0.9877087,0.08030228,6.209134,-1.21071935e-08,1.0,0.27484685,0.09463836,0.02751209,0.29070452
6652,clean,0,2,2,1,0.9923872,0.05638296,6.8036537,-1.0523945e-07,1.0,0.46269658,0.25526276,0.084747046,0.33199793
6653,clean,0,0,0,1,0.5858231,0.6913023,9.175221,0.0,0.0,0.5692083,0.120989,0.05313248,0.43914768
6654,clean,0,4,4,1,0.65693647,0.9695602,10.211147,5.9604645e-08,1.0,0.39671293,0.16534315,0.06295184,0.38073218
6655,clean,0,1,1,1,0.99193454,0.048156507,6.5223494,-1.4901161e-08,1.0,0.5286203,0.29882783,0.20549375,0.68766373
6656,clean,0,6,3,0,0.45833573,1.2973613,9.024324,0.0,0.6666667,0.36818835,0.35147077,0.06332767,0.18017854
6657,clean,0,7,7,1,0.5560242,1.1342299,9.099241,0.0,1.0,0.32541618,0.17979649,0.044391748,0.2468986
6658,clean,0,6,6,1,0.9986059,0.01189194,10.450967,2.0838343e-08,1.0,0.42577872,0.24076171,0.072982684,0.30313116
6659,clean,0,1,1,1,0.99676394,0.022193214,7.189466,-1.5366822e-08,1.0,0.6147199,0.28443137,0.18186368,0.6393916
6660,clean,0,0,0,1,0.99837035,0.01293621,11.965134,2.2118911e-08,1.0,0.55006385,0.22120267,0.08182744,0.369919
6661,clean,0,4,4,1,0.988983,0.07543945,4.7081394,-9.313226e-10,1.0,0.27860114,0.118501894,0.022187458,0.18723136
6662,clean,0,6,6,1,0.5123858,1.2237465,8.507184,0.0,1.0,0.4033382,0.12620325,0.048709724,0.38595945
6663,clean,0,0,0,1,0.99800164,0.017272377,8.1633,-1.268927e-07,1.0,0.70159835,0.2305533,0.0943623,0.4092845
6664,clean,0,4,4,1,0.940481,0.3040674,7.014635,1.1175871e-08,1.0,0.23848808,0.19098677,0.035552118,0.18614867
6665,clean,0,4,4,1,0.98995763,0.07041374,5.719587,-8.381903e-09,1.0,0.7132136,0.13359727,0.092248276,0.69049007
6666,clean,0,2,4,0,0.7727155,0.65495944,9.86933,0.0,1.0,0.42138353,0.112896055,0.03549347,0.31438792
6667,clean,0,7,7,1,0.9422962,0.27579582,7.806221,2.6077032e-08,1.0,0.48229167,0.27756104,0.09123135,0.32868814
6668,clean,0,6,6,1,0.9926991,0.048472863,9.729275,8.381903e-09,1.0,0.29690567,0.1600135,0.09289717,0.5805547
6669,clean,0,5,2,0,0.80625916,0.685427,8.093752,1.4901161e-08,1.0,0.41330424,0.15002905,0.036681943,0.24449731
6670,clean,0,3,3,1,0.86079985,0.5612454,6.7954893,-8.940697e-08,1.0,0.26882407,0.15381783,0.026245324,0.17062491
6671,clean,0,5,3,0,0.72851825,0.8793885,11.134534,0.0,0.6666667,0.50004214,0.17031033,0.045261588,0.26575795
6672,clean,0,9,9,1,0.99708575,0.019926993,24.358217,5.820766e-09,1.0,0.5408165,0.22914411,0.12151572,0.5303003
6673,clean,0,4,2,0,0.70356965,0.86436725,10.495787,1.4901161e-07,0.33333334,0.35073277,0.09030364,0.032859508,0.363874
6674,clean,0,5,5,1,0.89295447,0.41208744,6.512003,7.450581e-09,1.0,0.5258592,0.21335903,0.037415296,0.17536226
6675,clean,0,2,0,0,0.8506961,0.42424548,9.260514,-1.3411045e-07,0.6666667,0.72618085,0.38749155,0.19671717,0.50766695
6676,clean,0,0,0,1,0.92326444,0.36452058,9.586594,-1.0430813e-07,1.0,0.30618235,0.19289342,0.023025548,0.119368665
6677,clean,0,5,5,1,0.7575534,0.68176144,12.034854,-1.1920929e-07,1.0,0.591225,0.17613173,0.08136237,0.46193781
6678,clean,0,7,7,1,0.5102452,1.3101276,8.123811,-5.9604645e-08,0.6666667,0.5650659,0.25284553,0.07719668,0.3053104
6679,clean,0,2,2,1,0.9177669,0.3364472,7.280539,1.4901161e-08,1.0,0.4777229,0.15992439,0.06542291,0.40908393
6680,clean,0,3,5,0,0.55004364,0.83133453,7.721979,-5.9604645e-08,0.33333334,0.4248775,0.27762565,0.06733405,0.24253452
6681,clean,0,9,9,1,0.94437265,0.28481618,10.620064,3.3527613e-08,1.0,0.64345765,0.29112446,0.094136216,0.32335272
6682,clean,0,4,4,1,0.9777363,0.13592945,8.18733,-2.0489097e-08,1.0,0.45324114,0.11701091,0.05074357,0.43366158
6683,clean,0,5,5,1,0.59994733,1.2219914,6.823456,5.9604645e-08,1.0,0.4259217,0.23773217,0.052843083,0.22227897
6684,clean,0,8,8,1,0.4028479,1.1511481,10.377916,0.0,0.33333334,0.54127604,0.29732075,0.10380757,0.34914216
6685,clean,0,1,1,1,0.9385474,0.23325282,12.86562,-2.2351742e-08,1.0,0.42093801,0.29202533,0.04350562,0.14897841
6686,clean,0,9,9,1,0.99729353,0.0206866,9.027765,-1.3271347e-08,1.0,0.7674646,0.23952532,0.15111746,0.6309013
6687,clean,0,3,6,0,0.41003358,1.4304423,8.579169,0.0,0.6666667,0.3103439,0.111833036,0.053720005,0.4803547
6688,clean,0,1,1,1,0.7282725,1.0400147,15.336733,5.9604645e-08,0.6666667,0.4590559,0.197773,0.09219155,0.46614596
6689,clean,0,8,8,1,0.9160064,0.33147722,7.934769,-2.2351742e-08,1.0,0.36340892,0.20759718,0.06758368,0.32555044
6690,clean,0,5,2,0,0.88701254,0.38640404,9.879124,0.0,0.6666667,0.52324986,0.18043321,0.056607455,0.31372905
6691,clean,0,8,8,1,0.99993646,0.00075214927,10.938832,-4.0454324e-09,1.0,0.7002413,0.26215264,0.07515645,0.28668854
6692,clean,0,6,6,1,0.9939061,0.042797532,9.195433,8.8475645e-09,1.0,0.2537352,0.14819145,0.101402566,0.6842627
6693,clean,0,6,6,1,0.92165196,0.38198394,9.522732,-1.4901161e-08,1.0,0.49878988,0.18246028,0.07445374,0.4080523
6694,clean,0,3,3,1,0.97054905,0.14908616,9.090642,-2.4214387e-08,1.0,0.21150814,0.24640945,0.03813181,0.15474917
6695,clean,0,4,4,1,0.9256992,0.30008826,9.181189,2.2351742e-08,1.0,0.30417946,0.11778423,0.025932146,0.22016467
6696,clean,0,0,0,1,0.99381244,0.042147066,9.527543,-1.9557774e-08,1.0,0.6998864,0.14469832,0.084158786,0.58161145
6697,clean,0,2,2,1,0.62869954,1.1966823,9.411497,-2.9802322e-08,1.0,0.384518,0.2188285,0.05071166,0.23174052
6698,clean,0,3,3,1,0.40157896,1.5193752,7.63824,-2.3841858e-07,0.6666667,0.48971355,0.2115316,0.090523355,0.42794046
6699,clean,0,2,2,1,0.99995005,0.000606364,13.257462,1.1670636e-07,1.0,0.45584667,0.120389394,0.03233868,0.26861513
6700,clean,0,6,6,1,0.80171686,0.7447338,10.277844,1.0430813e-07,1.0,0.38180658,0.18039113,0.053654972,0.29743522
6701,clean,0,1,1,1,0.9999958,5.64181e-05,19.546478,-1.72804e-11,1.0,0.31420168,0.19843885,0.07828782,0.39451662
6702,clean,0,8,8,1,0.99505806,0.033471495,11.66057,1.3038516e-08,1.0,0.62524384,0.22184417,0.10174665,0.4586381
6703,clean,0,2,4,0,0.40859598,1.3400309,12.175385,-1.1920929e-07,1.0,0.42161456,0.18726106,0.069975115,0.3736748
6704,clean,0,1,1,1,0.9994019,0.0058335047,10.257149,-3.4924597e-10,1.0,0.5598652,0.32099956,0.10185928,0.31731805
6705,clean,0,3,2,0,0.47270298,1.2388473,8.94963,-1.1920929e-07,0.33333334,0.31641263,0.14040715,0.035086673,0.24989058
6706,clean,0,6,6,1,0.8205881,0.69724286,8.127969,-1.4901161e-08,1.0,0.28196868,0.20539054,0.040936638,0.19931024
6707,clean,0,2,2,1,0.97222906,0.16751696,6.6956353,2.2351742e-08,1.0,0.651551,0.13713501,0.0766109,0.558649
6708,clean,0,2,2,1,0.9999703,0.0003539276,15.824559,-8.8220986e-10,1.0,0.5168951,0.17098406,0.07815812,0.45710495
6709,clean,0,3,3,1,0.8113677,0.5301772,7.725076,0.0,1.0,0.43944678,0.22995365,0.04690371,0.2039694
6710,clean,0,3,3,1,0.75958276,0.6998153,5.819641,-2.9802322e-08,1.0,0.24501763,0.22823,0.053103514,0.23267442
6711,clean,0,5,5,1,0.92127955,0.33015862,7.125049,-3.7252903e-08,1.0,0.57984966,0.2712684,0.052743584,0.19443248
6712,clean,0,0,0,1,0.9925132,0.05465253,7.2650375,3.0267984e-08,1.0,0.6557892,0.20539765,0.10667277,0.51934505
6713,clean,0,2,2,1,0.99572754,0.03063772,10.602334,2.6077032e-08,1.0,0.2863639,0.14619604,0.031086845,0.21263663
6714,clean,0,1,1,1,0.99989736,0.0010970546,12.121461,1.0866643e-07,1.0,0.5610996,0.29426783,0.09459569,0.3214601
6715,clean,0,2,2,1,0.3530568,1.3735855,10.336354,0.0,1.0,0.3777574,0.18494521,0.06996708,0.37831044
6716,clean,0,8,8,1,0.98359585,0.08932635,5.08506,3.7252903e-09,1.0,0.4877579,0.21259587,0.05708398,0.2685081
6717,clean,0,0,0,1,0.96986467,0.16836132,8.995268,-1.4342368e-07,1.0,0.58919144,0.31284723,0.1441535,0.46077773
6718,clean,0,8,8,1,0.9791837,0.13129671,10.987813,-2.2351742e-08,1.0,0.6033573,0.24587852,0.09767866,0.3972623
6719,clean,0,2,2,1,0.7799848,0.84151316,8.029482,7.4505806e-08,1.0,0.22409236,0.16668788,0.0726449,0.4358113
6720,clean,0,2,2,1,0.9990847,0.008513704,10.686267,-4.132744e-09,1.0,0.4953457,0.17067498,0.04813229,0.28200975
6721,clean,0,7,2,0,0.72797143,0.9095547,11.042539,-2.9802322e-08,1.0,0.34512743,0.26709494,0.07633287,0.28578818
6722,clean,0,3,5,0,0.57559484,0.8928242,9.170706,0.0,0.0,0.33530307,0.15615624,0.042049035,0.2692737
6723,clean,0,5,2,0,0.5467364,1.1269242,16.485395,0.0,0.6666667,0.46308342,0.18430288,0.053104315,0.28813455
6724,clean,0,9,9,1,0.9948698,0.0384821,7.6351514,1.0244548e-08,1.0,0.47018996,0.3101837,0.087931916,0.28348243
6725,clean,0,8,8,1,0.9965591,0.025783721,10.931906,-1.9324943e-08,1.0,0.588257,0.24021144,0.10845696,0.45150435
6726,clean,0,3,3,1,0.37022734,1.3876817,9.594331,0.0,0.33333334,0.32860628,0.16372006,0.047294725,0.28887382
6727,clean,0,6,6,1,0.95885026,0.22625972,7.420029,-3.7252903e-09,1.0,0.48454347,0.22297221,0.11573242,0.5190418
6728,clean,0,1,1,1,0.99907684,0.008538693,8.150514,-1.3760291e-07,1.0,0.47077334,0.20009345,0.066569574,0.33269078
6729,clean,0,0,0,1,0.62567663,1.3436995,11.969033,8.940697e-08,0.6666667,0.45172212,0.25762188,0.07207208,0.27975807
6730,clean,0,8,2,0,0.6186523,1.0284175,11.609394,-1.4901161e-07,0.6666667,0.5182547,0.25515544,0.08064634,0.31606624
6731,clean,0,6,6,1,0.9999895,0.00014579976,16.546848,-1.09139364e-10,1.0,0.3108673,0.10086474,0.05131908,0.5087861
6732,clean,0,3,4,0,0.5579125,1.2485017,9.409634,0.0,1.0,0.3921173,0.30565357,0.055544868,0.18172431
6733,clean,0,5,5,1,0.9770471,0.1255787,8.5300455,-2.9802322e-08,1.0,0.41690925,0.2872737,0.044708714,0.15563051
6734,clean,0,8,8,1,0.9999238,0.0008649668,10.213642,-5.806214e-09,1.0,0.59271723,0.1912495,0.07315595,0.38251376
6735,clean,0,9,9,1,0.9991775,0.0073873354,9.49879,-2.142042e-08,1.0,0.5917382,0.27635515,0.105337195,0.38116464
6736,clean,0,4,4,1,0.988209,0.07405332,9.721361,-1.7695129e-08,1.0,0.5169513,0.14104421,0.046156913,0.32724905
6737,clean,0,8,8,1,0.98022354,0.11315604,6.855592,-3.7252903e-09,1.0,0.47222733,0.22619237,0.06886355,0.30444548
6738,clean,0,0,0,1,0.9846016,0.09164315,8.498927,-1.4901161e-08,1.0,0.6179994,0.20083442,0.041444626,0.20636113
6739,clean,0,0,0,1,0.9863359,0.09063118,8.429024,1.0244548e-08,1.0,0.30559388,0.16751184,0.060313184,0.36005113
6740,clean,0,2,2,1,0.9996767,0.0034260852,9.048697,1.3381941e-07,1.0,0.30728528,0.1505134,0.024601053,0.16344652
6741,clean,0,9,0,0,0.9708845,0.16693579,8.916029,-9.872019e-08,1.0,0.49141774,0.23475793,0.098554514,0.41981158
6742,clean,0,1,1,1,0.99999547,6.370744e-05,19.117176,-2.046363e-11,1.0,0.80280846,0.26422322,0.19771959,0.7483023
6743,clean,0,8,8,1,0.99918514,0.0075387824,8.533344,-8.905772e-09,1.0,0.4154016,0.23942423,0.037399273,0.1562044
6744,clean,0,3,3,1,0.9275551,0.33442307,8.259268,-1.4901161e-08,1.0,0.4938419,0.31505957,0.109942,0.3489551
6745,clean,0,7,7,1,0.8356295,0.6523548,8.951251,1.4901161e-07,1.0,0.47914496,0.21547176,0.14053547,0.65221924
6746,clean,0,2,2,1,0.83996457,0.6111984,10.139523,-1.3411045e-07,1.0,0.46288037,0.22071727,0.07135952,0.32330593
6747,clean,0,8,0,0,0.55548006,0.7506781,13.7748995,0.0,0.6666667,0.38353884,0.32366693,0.062182657,0.19211867
6748,clean,0,0,2,0,0.68904495,0.74325514,7.8047166,1.7881393e-07,0.33333334,0.53468394,0.19323489,0.08238479,0.42634308
6749,clean,0,9,9,1,0.99878484,0.0097918715,10.926233,1.1641532e-08,1.0,0.63327974,0.30788463,0.20235139,0.65722907
6750,clean,0,4,6,0,0.7676292,0.7732234,7.5944366,0.0,0.6666667,0.43153596,0.19222784,0.045840308,0.23846738
6751,clean,0,8,8,1,0.99987686,0.0012391644,12.520652,-1.5163096e-08,1.0,0.44257304,0.13302019,0.04544417,0.34163105
6752,clean,0,9,9,1,0.68282205,0.63151026,11.935744,0.0,0.6666667,0.424072,0.21757044,0.04388617,0.20170924
6753,clean,0,4,6,0,0.46404982,1.3381127,14.206986,-1.1920929e-07,0.6666667,0.4739277,0.19347864,0.08383212,0.43328652
6754,clean,0,8,8,1,0.99624383,0.026633067,6.879874,2.3515895e-08,1.0,0.5325253,0.22708693,0.04617949,0.2033551
6755,clean,0,9,9,1,0.42578956,1.1654712,10.405347,-5.9604645e-08,0.6666667,0.56346506,0.23459962,0.10972153,0.46769497
6756,clean,0,5,5,1,0.7749964,0.66449124,6.4639606,5.9604645e-08,1.0,0.64362365,0.23148209,0.092014514,0.39749995
6757,clean,0,4,4,1,0.9983144,0.0129267005,13.091425,1.3387762e-07,1.0,0.5137523,0.21791406,0.12284186,0.5637144
6758,clean,0,8,8,1,0.9999006,0.0010426966,10.987565,-9.888026e-09,1.0,0.50165445,0.13933294,0.058184043,0.417587
6759,clean,0,1,1,1,0.7976641,0.77322966,12.5973,1.4901161e-08,1.0,0.3794973,0.3100807,0.08321865,0.2683765
6760,clean,0,5,5,1,0.9642646,0.17256105,11.756309,-1.1175871e-07,1.0,0.661434,0.21756165,0.08282441,0.38069224
6761,clean,0,5,5,1,0.8330284,0.6200304,12.121025,2.9802322e-08,1.0,0.403162,0.2360048,0.06501841,0.27549496
6762,clean,0,7,7,1,0.5253481,1.2886536,7.0698996,0.0,0.6666667,0.40738487,0.22590102,0.0732027,0.32404622
6763,clean,0,2,2,1,0.7596787,0.92695606,7.9956946,-5.9604645e-08,1.0,0.34027138,0.17497644,0.023350056,0.1334461
6764,clean,0,5,5,1,0.74557704,0.757841,9.987781,2.9802322e-08,1.0,0.47780076,0.3015968,0.048740037,0.16160607
6765,clean,0,8,8,1,0.98808646,0.073934086,16.038368,3.7252903e-09,1.0,0.4305466,0.17782767,0.08892654,0.5000686
6766,clean,0,8,0,0,0.90659684,0.32843235,11.719812,2.5331974e-07,0.6666667,0.49838772,0.18698743,0.041409038,0.22145241
6767,clean,0,1,1,1,0.9956636,0.03135533,7.2768283,-1.10827386e-07,1.0,0.36414292,0.16327499,0.06668903,0.40844357
6768,clean,0,2,2,1,0.9908036,0.06406623,10.667659,-1.2293458e-07,1.0,0.49712005,0.11850287,0.045640294,0.3851376
6769,clean,0,3,3,1,0.64928126,0.9279701,10.698515,2.9802322e-08,0.6666667,0.3307458,0.22982298,0.032649428,0.14206275
6770,clean,0,1,1,1,0.9937099,0.04403018,10.78806,-1.1874363e-07,1.0,0.45269227,0.27398583,0.07300679,0.26646093
6771,clean,0,5,5,1,0.85471135,0.4467423,7.9697604,1.3411045e-07,1.0,0.6181334,0.27282467,0.10978632,0.4024046
6772,clean,0,0,9,0,0.875629,0.41585964,10.891381,1.4901161e-08,1.0,0.5214563,0.27971476,0.10425784,0.37272778
6773,clean,0,2,2,1,0.99872655,0.01154464,9.145854,-1.3352837e-07,1.0,0.5523221,0.15237272,0.07586148,0.49786457
6774,clean,0,3,2,0,0.5058315,1.4610912,10.194291,-5.9604645e-08,1.0,0.444844,0.18291134,0.05743117,0.31398192
6775,clean,0,0,0,1,0.9919093,0.047208432,10.98487,-1.21071935e-08,1.0,0.42456722,0.15294732,0.036439728,0.23824863
6776,clean,0,8,8,1,0.854653,0.51630133,9.064216,0.0,1.0,0.4440794,0.22282225,0.054423623,0.24424571
6777,clean,0,2,2,1,0.85463125,0.50932324,7.86977,1.1920929e-07,1.0,0.33827615,0.095071174,0.032651618,0.34344032
6778,clean,0,2,2,1,0.625105,0.8077372,10.996575,0.0,1.0,0.46969724,0.082439385,0.03843123,0.46616995
6779,clean,0,8,8,1,0.9515698,0.2170001,13.203187,2.9802322e-08,0.6666667,0.36155918,0.22378606,0.11180673,0.49961212
6780,clean,0,7,7,1,0.98047227,0.11769139,10.186362,-5.5879354e-09,1.0,0.45628834,0.19652133,0.07937322,0.40388906
6781,clean,0,3,6,0,0.9005107,0.363636,9.360225,-4.4703484e-08,0.6666667,0.45127526,0.15338539,0.05466573,0.35639232
6782,clean,0,5,5,1,0.98356414,0.095003,11.471288,3.7252903e-09,1.0,0.46874237,0.16500248,0.050919287,0.30859524
6783,clean,0,3,6,0,0.9497558,0.28792164,9.198348,-2.2351742e-08,1.0,0.5461716,0.18865842,0.13688555,0.72556967
6784,clean,0,9,9,1,0.9995615,0.0039062363,10.102455,-1.3591489e-08,1.0,0.56896824,0.24669597,0.09936625,0.40278667
6785,clean,0,6,6,1,0.99839216,0.0136927385,10.036159,-2.6426278e-08,1.0,0.5759051,0.19204207,0.09719217,0.5060957
6786,clean,0,3,2,0,0.7644026,0.89423144,7.425318,2.9802322e-08,1.0,0.439194,0.15775804,0.042628407,0.27021214
6787,clean,0,5,5,1,0.8851797,0.3654703,9.317232,2.9802322e-08,1.0,0.5510774,0.3312413,0.08644499,0.26097205
6788,clean,0,1,1,1,0.9990213,0.0077717993,12.040151,-5.2386895e-09,1.0,0.32045677,0.17559391,0.06276645,0.35745028
6789,clean,0,1,1,1,0.99986446,0.0013887229,14.175541,-1.8379069e-08,1.0,0.5619574,0.27010807,0.120187186,0.44495794
6790,clean,0,7,5,0,0.5362565,1.2933316,7.374748,0.0,1.0,0.5813981,0.19460747,0.05974904,0.3070218
6791,clean,0,7,7,1,0.45882624,1.1587558,9.258263,-1.1920929e-07,0.6666667,0.60527855,0.2786336,0.11965445,0.42943138
6792,clean,0,3,4,0,0.50695866,1.618793,12.302443,-5.9604645e-08,0.6666667,0.5809079,0.28574765,0.110350765,0.3861812
6793,clean,0,3,3,1,0.885853,0.4452746,6.9245696,-7.450581e-09,1.0,0.3126647,0.21066637,0.0084992,0.04034417
6794,clean,0,8,8,1,0.99985886,0.0014400015,9.811437,-1.9921572e-08,1.0,0.57541746,0.25508857,0.08204772,0.3216428
6795,clean,0,9,9,1,0.60501486,1.3173846,12.5974245,-5.9604645e-08,1.0,0.46763432,0.26788166,0.06957744,0.25973102
6796,clean,0,6,6,1,0.93473476,0.32737732,10.103488,-7.450581e-09,1.0,0.33138534,0.12315903,0.03236321,0.26277366
6797,clean,0,0,0,1,0.98775744,0.0754529,6.384286,1.3411045e-07,1.0,0.6283369,0.26966783,0.09559241,0.3544807
6798,clean,0,8,8,1,0.9929281,0.05301446,10.341694,-2.7939677e-09,1.0,0.44651374,0.2740787,0.08391549,0.30617183
6799,clean,0,0,0,1,0.84164995,0.6611586,8.863701,0.0,1.0,0.6282654,0.1597029,0.11437722,0.71618307
6800,clean,0,6,6,1,0.6473052,1.1052829,8.540753,-5.9604645e-08,0.6666667,0.27371198,0.15021457,0.03432917,0.2285327
6801,clean,0,6,6,1,0.9990545,0.008869765,7.5454106,-6.9849193e-10,1.0,0.35421392,0.19431372,0.12208604,0.62829024
6802,clean,0,4,4,1,0.7447577,0.88748443,8.631889,-8.940697e-08,1.0,0.4590138,0.22566986,0.060717523,0.26905346
6803,clean,0,6,6,1,0.99705976,0.02362863,8.128848,-2.7706847e-08,1.0,0.36605015,0.13306716,0.030123318,0.2263751
6804,clean,0,9,9,1,0.99832636,0.015071395,9.563928,-4.5401976e-09,1.0,0.46786538,0.26649177,0.08915135,0.33453572
