sample_index,true_label,true_class,predicted_label,predicted_class,confidence,shift,severity
6253,5,dog,4,deer,0.93795574,contrast,1
9498,3,cat,6,frog,0.9379145,rotation,1
3596,2,bird,4,deer,0.93790936,contrast,4
4754,3,cat,8,ship,0.93788517,blur,1
8600,3,cat,6,frog,0.93788505,rotation,4
3801,2,bird,0,airplane,0.9378849,rotation,3
9470,9,truck,6,frog,0.9378777,rotation,4
8391,1,automobile,6,frog,0.9378689,rotation,4
5522,2,bird,3,cat,0.9378562,rotation,4
5130,5,dog,2,bird,0.9378511,blur,1
5790,9,truck,8,ship,0.93784773,contrast,5
4543,1,automobile,0,airplane,0.93783045,blur,3
1674,4,deer,2,bird,0.93782955,blur,2
6085,2,bird,6,frog,0.93782485,noise,1
6570,9,truck,6,frog,0.93781734,rotation,5
3771,2,bird,0,airplane,0.93778867,clean,0
1512,8,ship,1,automobile,0.9377802,rotation,4
1294,8,ship,0,airplane,0.9377439,brightness,4
2260,4,deer,6,frog,0.93774027,rotation,5
2818,5,dog,6,frog,0.93773866,rotation,4
6202,3,cat,6,frog,0.93772256,brightness,2
8249,1,automobile,0,airplane,0.93770504,blur,5
6865,3,cat,6,frog,0.9376886,rotation,5
5098,5,dog,2,bird,0.9376818,clean,0
7892,1,automobile,9,truck,0.9376705,brightness,4
2762,4,deer,2,bird,0.93763137,rotation,3
5377,5,dog,6,frog,0.9376256,rotation,5
6141,8,ship,0,airplane,0.93761826,blur,5
8525,3,cat,6,frog,0.9376171,rotation,2
6766,8,ship,0,airplane,0.937617,blur,1
6434,0,airplane,8,ship,0.9376098,contrast,1
7600,8,ship,1,automobile,0.93760544,rotation,2
5747,8,ship,0,airplane,0.93760526,brightness,1
3702,1,automobile,0,airplane,0.93759185,contrast,3
247,9,truck,8,ship,0.937583,blur,2
2962,8,ship,0,airplane,0.937582,contrast,2
3259,3,cat,6,frog,0.9375739,noise,3
3989,2,bird,6,frog,0.9375638,noise,5
3758,2,bird,4,deer,0.9375617,noise,3
1242,8,ship,6,frog,0.9375314,noise,1
7184,5,dog,6,frog,0.9375302,rotation,3
7792,9,truck,1,automobile,0.93752867,brightness,1
4036,7,horse,0,airplane,0.9375193,rotation,1
6580,1,automobile,2,bird,0.93750584,contrast,4
2361,2,bird,0,airplane,0.9374893,contrast,4
8695,4,deer,6,frog,0.9374829,rotation,5
7457,2,bird,6,frog,0.93746257,noise,1
7036,3,cat,2,bird,0.9374612,rotation,3
8305,4,deer,6,frog,0.9374388,noise,3
1643,9,truck,6,frog,0.9374219,rotation,4
4618,3,cat,6,frog,0.93741035,rotation,3
1850,1,automobile,0,airplane,0.93740296,contrast,3
2542,2,bird,0,airplane,0.937385,blur,1
4526,3,cat,6,frog,0.9373767,rotation,5
7763,4,deer,6,frog,0.93737245,rotation,4
4055,1,automobile,0,airplane,0.93736094,blur,1
8828,0,airplane,6,frog,0.93733233,rotation,4
4829,5,dog,6,frog,0.9373232,rotation,4
5393,4,deer,2,bird,0.9373214,rotation,1
3091,1,automobile,0,airplane,0.93731225,blur,2
8131,3,cat,6,frog,0.93730587,rotation,4
3871,8,ship,6,frog,0.9373027,rotation,4
1971,4,deer,6,frog,0.93730146,rotation,5
3828,1,automobile,0,airplane,0.9372994,brightness,2
2111,9,truck,1,automobile,0.93728864,brightness,1
2548,0,airplane,6,frog,0.9372871,rotation,5
9184,7,horse,2,bird,0.93726814,blur,4
9121,3,cat,6,frog,0.93725777,rotation,4
9432,1,automobile,0,airplane,0.93723863,blur,3
5855,7,horse,2,bird,0.9372316,blur,4
94,4,deer,6,frog,0.93722606,rotation,5
1124,3,cat,2,bird,0.9372133,rotation,1
6016,4,deer,6,frog,0.93720895,rotation,3
5924,4,deer,2,bird,0.9372088,clean,0
1178,6,frog,2,bird,0.93719536,brightness,2
5350,9,truck,1,automobile,0.9371651,rotation,3
3444,0,airplane,2,bird,0.9371634,brightness,1
3883,7,horse,2,bird,0.93715256,contrast,4
5763,9,truck,0,airplane,0.93713623,contrast,1
4148,3,cat,6,frog,0.9371343,noise,2
5648,8,ship,6,frog,0.9371343,rotation,5
4699,5,dog,2,bird,0.93712544,contrast,1
3629,1,automobile,0,airplane,0.9371198,contrast,4
6600,7,horse,2,bird,0.93711525,blur,3
3972,7,horse,4,deer,0.9371118,noise,2
3896,7,horse,2,bird,0.937077,brightness,1
6179,8,ship,0,airplane,0.937055,contrast,5
5816,5,dog,2,bird,0.93702805,contrast,3
165,4,deer,2,bird,0.93702304,clean,0
8773,6,frog,2,bird,0.93701476,brightness,4
4964,5,dog,2,bird,0.9369973,blur,3
1547,2,bird,0,airplane,0.9369783,blur,1
3513,3,cat,6,frog,0.9369726,rotation,3
845,3,cat,0,airplane,0.93697166,contrast,4
6498,4,deer,6,frog,0.9369676,noise,1
129,2,bird,0,airplane,0.9369505,rotation,3
1545,1,automobile,6,frog,0.93694896,rotation,5
8425,6,frog,2,bird,0.9369426,blur,2
4906,5,dog,3,cat,0.9369415,rotation,1
2494,5,dog,4,deer,0.9369183,contrast,1
426,3,cat,6,frog,0.93691766,rotation,3
5285,1,automobile,6,frog,0.9369117,rotation,5
3559,4,deer,6,frog,0.93691003,rotation,4
8291,6,frog,4,deer,0.9369031,contrast,5
1199,9,truck,6,frog,0.9369023,rotation,4
9960,2,bird,0,airplane,0.93689436,brightness,3
1628,4,deer,2,bird,0.9368836,brightness,1
1224,7,horse,4,deer,0.93688065,brightness,2
7823,7,horse,4,deer,0.9368783,contrast,4
8169,3,cat,6,frog,0.93686503,rotation,4
3451,5,dog,2,bird,0.9368613,rotation,1
5555,4,deer,6,frog,0.9368445,rotation,5
1684,1,automobile,8,ship,0.9368368,contrast,3
3346,4,deer,2,bird,0.9368262,brightness,2
2542,2,bird,0,airplane,0.9368002,contrast,4
2067,7,horse,4,deer,0.93678457,blur,4
9061,7,horse,4,deer,0.9367772,contrast,2
2009,1,automobile,0,airplane,0.93677235,blur,5
7288,7,horse,4,deer,0.9367672,noise,1
4699,5,dog,2,bird,0.9367542,rotation,2
4795,5,dog,3,cat,0.9367537,contrast,3
8898,7,horse,6,frog,0.93672204,rotation,5
1898,0,airplane,6,frog,0.93670976,noise,2
1178,6,frog,2,bird,0.9367072,contrast,2
6134,3,cat,6,frog,0.9367031,rotation,3
1502,2,bird,6,frog,0.93667775,noise,3
8785,8,ship,0,airplane,0.93667495,contrast,1
7986,1,automobile,9,truck,0.9366651,noise,3
7279,5,dog,6,frog,0.9366392,rotation,4
2740,1,automobile,6,frog,0.9366206,rotation,4
8285,9,truck,6,frog,0.9366076,rotation,5
5916,9,truck,6,frog,0.93660134,rotation,4
7778,0,airplane,6,frog,0.9366007,rotation,4
9878,5,dog,2,bird,0.93659806,blur,4
714,4,deer,6,frog,0.9365916,noise,4
8599,4,deer,2,bird,0.93657804,clean,0
6240,2,bird,6,frog,0.93657005,rotation,5
5134,5,dog,6,frog,0.93655837,rotation,3
929,0,airplane,8,ship,0.9365512,blur,5
1624,4,deer,6,frog,0.9365373,rotation,5
5387,3,cat,6,frog,0.9365219,rotation,5
8055,2,bird,6,frog,0.93650615,rotation,4
277,3,cat,2,bird,0.93645984,brightness,3
2255,1,automobile,8,ship,0.9364487,contrast,4
7922,8,ship,6,frog,0.9364032,rotation,4
6538,3,cat,6,frog,0.9363867,noise,4
7089,7,horse,4,deer,0.93638176,contrast,5
24,5,dog,4,deer,0.93638146,brightness,3
1340,1,automobile,2,bird,0.9363799,blur,3
4732,2,bird,4,deer,0.93637407,brightness,4
466,4,deer,6,frog,0.9363734,rotation,4
2492,8,ship,0,airplane,0.93637186,blur,4
6257,5,dog,4,deer,0.9363551,noise,1
2502,8,ship,6,frog,0.9363546,rotation,5
1814,9,truck,0,airplane,0.9363308,blur,5
916,3,cat,4,deer,0.9362988,brightness,2
1547,2,bird,0,airplane,0.9362817,contrast,5
3341,1,automobile,6,frog,0.9362534,rotation,5
2583,7,horse,4,deer,0.93624866,noise,2
7124,5,dog,2,bird,0.9362355,brightness,2
8918,7,horse,6,frog,0.9362308,rotation,4
9927,9,truck,6,frog,0.93622816,rotation,4
1837,9,truck,6,frog,0.93621236,noise,2
947,1,automobile,6,frog,0.9362037,rotation,4
7270,9,truck,6,frog,0.93620265,rotation,5
522,0,airplane,6,frog,0.9361778,rotation,4
8451,5,dog,4,deer,0.93617225,contrast,4
6500,7,horse,4,deer,0.9361495,contrast,3
6861,8,ship,0,airplane,0.9361309,brightness,2
7755,7,horse,6,frog,0.93612766,rotation,5
8214,1,automobile,0,airplane,0.9361073,blur,4
201,1,automobile,0,airplane,0.9360955,brightness,5
4842,2,bird,0,airplane,0.9360912,contrast,1
834,5,dog,2,bird,0.9360894,clean,0
4307,3,cat,2,bird,0.93608564,contrast,3
9884,9,truck,8,ship,0.93608534,contrast,4
6092,5,dog,3,cat,0.93607867,blur,4
9349,9,truck,0,airplane,0.93607634,blur,4
9281,3,cat,6,frog,0.93605274,rotation,5
4533,8,ship,0,airplane,0.9360412,blur,1
9985,5,dog,3,cat,0.9360398,blur,3
8246,8,ship,0,airplane,0.93603575,rotation,3
1083,2,bird,6,frog,0.9360248,rotation,4
6545,9,truck,8,ship,0.9359864,contrast,3
4061,5,dog,6,frog,0.93597263,rotation,5
3413,3,cat,6,frog,0.93596065,rotation,4
7112,2,bird,0,airplane,0.9359527,contrast,5
910,5,dog,4,deer,0.9359365,brightness,3
9339,1,automobile,6,frog,0.9359236,rotation,4
3607,3,cat,2,bird,0.9359225,clean,0
5855,7,horse,2,bird,0.9359161,blur,5
7934,8,ship,6,frog,0.93590456,rotation,4
6986,5,dog,6,frog,0.93590426,noise,4
2078,2,bird,6,frog,0.93588567,rotation,1
1238,1,automobile,6,frog,0.93588346,noise,4
3052,3,cat,2,bird,0.93586886,brightness,2
331,9,truck,1,automobile,0.93585306,brightness,1
9797,1,automobile,0,airplane,0.9358482,contrast,5
7444,9,truck,1,automobile,0.93584746,blur,1
7137,5,dog,2,bird,0.93583953,noise,1
1216,8,ship,6,frog,0.9358376,rotation,4
8667,4,deer,2,bird,0.9358258,rotation,1
2571,9,truck,6,frog,0.9357939,rotation,4
9023,8,ship,6,frog,0.9357891,rotation,5
1823,0,airplane,2,bird,0.93578595,contrast,4
6423,5,dog,6,frog,0.93577164,rotation,5
6381,9,truck,1,automobile,0.9357615,brightness,3
5730,5,dog,4,deer,0.93575567,clean,0
7217,8,ship,0,airplane,0.9357508,contrast,3
7536,8,ship,1,automobile,0.9357498,clean,0
7481,4,deer,6,frog,0.9357345,rotation,5
155,5,dog,6,frog,0.9357141,rotation,5
7829,2,bird,0,airplane,0.9357065,contrast,5
5646,4,deer,0,airplane,0.9356912,contrast,2
155,5,dog,6,frog,0.9356859,noise,3
9063,7,horse,2,bird,0.9356823,blur,4
5030,4,deer,0,airplane,0.93568003,clean,0
6954,7,horse,0,airplane,0.9356724,clean,0
8473,2,bird,0,airplane,0.9356705,blur,2
5771,2,bird,6,frog,0.9356695,noise,4
4825,7,horse,2,bird,0.9356394,noise,1
5882,1,automobile,9,truck,0.9356106,contrast,2
4678,9,truck,8,ship,0.93560904,contrast,4
3587,0,airplane,6,frog,0.93558735,contrast,5
263,7,horse,6,frog,0.9355454,noise,3
3753,4,deer,6,frog,0.93552786,rotation,3
7217,8,ship,0,airplane,0.93545586,contrast,2
1321,2,bird,6,frog,0.9354511,rotation,4
9506,4,deer,2,bird,0.935444,clean,0
5763,9,truck,0,airplane,0.93543303,contrast,2
1331,8,ship,0,airplane,0.9354276,blur,1
9315,7,horse,2,bird,0.9354081,blur,2
4590,9,truck,2,bird,0.9354058,blur,3
2736,8,ship,6,frog,0.93539727,rotation,4
9467,2,bird,6,frog,0.93538404,noise,4
747,6,frog,3,cat,0.93536794,blur,2
1012,6,frog,2,bird,0.9353425,blur,2
8389,1,automobile,6,frog,0.9353315,rotation,4
7861,0,airplane,6,frog,0.9353233,rotation,5
9892,5,dog,2,bird,0.93531895,brightness,2
2243,3,cat,6,frog,0.93531173,rotation,5
2081,3,cat,6,frog,0.9352974,rotation,4
1874,8,ship,0,airplane,0.93529576,rotation,5
9986,8,ship,0,airplane,0.93529254,blur,3
7486,1,automobile,0,airplane,0.9352846,contrast,5
3859,3,cat,6,frog,0.9352746,noise,2
9128,4,deer,6,frog,0.93525624,rotation,5
9708,9,truck,1,automobile,0.9352434,rotation,2
3330,7,horse,5,dog,0.9352425,noise,1
3242,4,deer,6,frog,0.9352282,rotation,3
4411,5,dog,3,cat,0.93522394,blur,3
5072,6,frog,2,bird,0.9352237,contrast,1
4375,3,cat,4,deer,0.9352234,noise,1
4639,0,airplane,6,frog,0.9352207,rotation,5
1874,8,ship,0,airplane,0.93521655,rotation,4
2455,6,frog,3,cat,0.93521047,blur,2
6772,0,airplane,9,truck,0.9352081,rotation,2
4239,4,deer,6,frog,0.9352081,rotation,5
6093,2,bird,6,frog,0.9351811,noise,3
2165,2,bird,0,airplane,0.9351808,blur,1
9484,0,airplane,9,truck,0.9351748,noise,1
3753,4,deer,6,frog,0.93515867,rotation,5
9497,3,cat,6,frog,0.9351569,noise,1
9389,8,ship,0,airplane,0.9351439,brightness,2
1378,1,automobile,0,airplane,0.9351417,blur,5
6145,2,bird,6,frog,0.9351322,rotation,5
9386,4,deer,2,bird,0.93512315,blur,4
7940,2,bird,6,frog,0.93510884,rotation,5
33,5,dog,6,frog,0.9351052,rotation,4
525,5,dog,6,frog,0.93510157,rotation,5
9503,2,bird,4,deer,0.93509424,contrast,4
6110,9,truck,8,ship,0.9350878,contrast,5
5151,9,truck,6,frog,0.93507415,noise,1
882,3,cat,0,airplane,0.93506724,contrast,4
9740,3,cat,6,frog,0.93506384,noise,4
4049,4,deer,6,frog,0.93505514,rotation,5
8248,1,automobile,0,airplane,0.9350518,brightness,5
9835,7,horse,4,deer,0.93504274,contrast,1
4720,8,ship,0,airplane,0.9350427,rotation,3
5270,1,automobile,6,frog,0.9350417,rotation,4
7640,9,truck,8,ship,0.9350287,contrast,1
2165,2,bird,0,airplane,0.9350168,contrast,1
3925,1,automobile,6,frog,0.9350146,rotation,5
6836,4,deer,6,frog,0.9350132,rotation,4
9967,3,cat,6,frog,0.9350092,rotation,5
6263,2,bird,6,frog,0.93500847,noise,2
9032,9,truck,0,airplane,0.93500537,brightness,5
977,8,ship,0,airplane,0.935005,blur,3
437,5,dog,6,frog,0.9349987,rotation,5
1862,5,dog,4,deer,0.93499666,contrast,4
3098,4,deer,6,frog,0.9349842,rotation,5
5855,7,horse,2,bird,0.93498355,rotation,5
2254,8,ship,0,airplane,0.9349724,rotation,3
288,7,horse,3,cat,0.93497103,blur,3
9061,7,horse,4,deer,0.9349565,rotation,2
887,1,automobile,6,frog,0.93495,rotation,3
4784,0,airplane,8,ship,0.9349423,contrast,1
4307,3,cat,2,bird,0.93493825,blur,4
6357,7,horse,4,deer,0.93493354,rotation,3
7520,4,deer,6,frog,0.93493146,rotation,5
7300,3,cat,6,frog,0.9349164,rotation,4
9161,6,frog,4,deer,0.9348848,contrast,4
3497,0,airplane,1,automobile,0.9348684,brightness,2
2511,8,ship,0,airplane,0.9348593,contrast,3
1985,6,frog,2,bird,0.9348539,blur,2
1124,3,cat,2,bird,0.9348345,rotation,5
9105,8,ship,0,airplane,0.9348183,blur,2
8011,8,ship,4,deer,0.9348182,brightness,5
9457,1,automobile,9,truck,0.9348108,rotation,2
1628,4,deer,2,bird,0.9347961,rotation,3
7685,9,truck,1,automobile,0.9347913,rotation,5
1985,6,frog,2,bird,0.934783,contrast,3
5085,2,bird,6,frog,0.93477756,noise,2
5747,8,ship,0,airplane,0.93477684,rotation,2
1218,8,ship,0,airplane,0.93475986,rotation,2
456,3,cat,4,deer,0.9347519,brightness,1
3430,8,ship,0,airplane,0.93474686,blur,4
8254,8,ship,6,frog,0.93473184,rotation,4
8502,1,automobile,0,airplane,0.9347254,blur,5
3771,2,bird,0,airplane,0.93472123,blur,1
6433,8,ship,6,frog,0.9347151,rotation,4
8123,1,automobile,0,airplane,0.9346917,contrast,5
596,7,horse,6,frog,0.93467593,rotation,5
5098,5,dog,2,bird,0.9346728,contrast,1
2510,4,deer,6,frog,0.9346706,rotation,5
2413,4,deer,6,frog,0.93466955,rotation,2
3051,8,ship,2,bird,0.9346633,brightness,4
1521,7,horse,4,deer,0.93466103,contrast,4
1582,9,truck,6,frog,0.9346582,brightness,3
1648,8,ship,1,automobile,0.93465096,rotation,4
4543,1,automobile,0,airplane,0.9346284,blur,5
2522,1,automobile,0,airplane,0.93457824,blur,4
6075,3,cat,6,frog,0.93455285,noise,2
8374,4,deer,6,frog,0.9345445,noise,3
129,2,bird,0,airplane,0.934539,contrast,5
1091,8,ship,0,airplane,0.93452173,blur,3
2990,4,deer,6,frog,0.93449956,rotation,5
6580,1,automobile,2,bird,0.934499,blur,2
8688,8,ship,2,bird,0.9344967,rotation,5
1126,2,bird,0,airplane,0.9344812,contrast,5
665,8,ship,0,airplane,0.934478,brightness,4
8735,3,cat,2,bird,0.9344738,contrast,2
3771,2,bird,0,airplane,0.93446416,blur,2
683,8,ship,0,airplane,0.93446195,contrast,5
8788,5,dog,2,bird,0.93443596,contrast,4
9753,3,cat,6,frog,0.9343866,rotation,4
5546,7,horse,6,frog,0.934369,rotation,4
9817,9,truck,1,automobile,0.93434185,rotation,3
5794,7,horse,0,airplane,0.9343363,blur,1
5416,9,truck,1,automobile,0.93428963,rotation,2
4936,3,cat,6,frog,0.93428296,noise,2
9025,5,dog,6,frog,0.9342657,rotation,5
4147,3,cat,2,bird,0.9342644,blur,1
4951,7,horse,2,bird,0.93425435,brightness,2
5367,0,airplane,6,frog,0.93422925,rotation,4
845,3,cat,0,airplane,0.9342146,contrast,3
3383,8,ship,0,airplane,0.93420136,rotation,4
6669,5,dog,4,deer,0.93418473,brightness,5
8667,4,deer,2,bird,0.9341677,brightness,2
8166,2,bird,6,frog,0.9341498,noise,2
8918,7,horse,6,frog,0.93413466,rotation,5
7830,2,bird,6,frog,0.9341243,rotation,3
5665,2,bird,0,airplane,0.9341036,brightness,3
3021,8,ship,9,truck,0.93410236,noise,3
2067,7,horse,6,frog,0.9340637,noise,5
3550,0,airplane,4,deer,0.9340633,contrast,2
6357,7,horse,4,deer,0.93404734,brightness,2
3896,7,horse,2,bird,0.9340425,brightness,3
450,2,bird,6,frog,0.9340419,noise,2
6523,6,frog,4,deer,0.9340312,contrast,3
7055,8,ship,6,frog,0.93400085,rotation,5
9787,8,ship,0,airplane,0.9339926,rotation,1
8952,3,cat,6,frog,0.9339875,rotation,5
8109,2,bird,6,frog,0.9339569,rotation,4
4684,1,automobile,6,frog,0.93394023,rotation,4
8320,7,horse,4,deer,0.9339358,noise,1
6669,5,dog,2,bird,0.93392587,blur,4
1430,8,ship,6,frog,0.9339165,rotation,4
5448,9,truck,6,frog,0.93391585,rotation,4
8351,0,airplane,2,bird,0.93391514,rotation,1
4720,8,ship,0,airplane,0.9339147,blur,5
397,3,cat,6,frog,0.93390983,noise,3
5506,3,cat,4,deer,0.93386763,rotation,2
8720,2,bird,0,airplane,0.9338609,blur,3
1091,8,ship,0,airplane,0.9338552,blur,4
9386,4,deer,2,bird,0.9338541,clean,0
9834,8,ship,0,airplane,0.9338489,contrast,5
8225,9,truck,0,airplane,0.9338488,brightness,4
4848,1,automobile,0,airplane,0.933845,blur,3
7404,8,ship,0,airplane,0.93384135,brightness,4
742,0,airplane,1,automobile,0.93383706,rotation,4
8571,7,horse,4,deer,0.9338242,noise,1
634,7,horse,4,deer,0.93382275,noise,1
9989,2,bird,4,deer,0.93382156,noise,1
3561,7,horse,6,frog,0.9338115,noise,3
2173,3,cat,6,frog,0.93379474,noise,1
7986,1,automobile,9,truck,0.93378866,noise,4
7092,2,bird,6,frog,0.933777,rotation,5
3485,1,automobile,0,airplane,0.9337401,blur,5
1229,1,automobile,0,airplane,0.93373394,blur,3
488,5,dog,4,deer,0.93372256,brightness,3
9744,1,automobile,9,truck,0.9337152,contrast,2
882,3,cat,0,airplane,0.9337152,contrast,3
3192,5,dog,4,deer,0.93370265,noise,2
7037,7,horse,6,frog,0.9337001,noise,2
7274,1,automobile,9,truck,0.9336811,brightness,1
7602,2,bird,6,frog,0.933679,noise,1
7640,9,truck,8,ship,0.9336579,blur,1
5834,5,dog,2,bird,0.93365604,contrast,3
4066,6,frog,2,bird,0.93364877,blur,3
9977,5,dog,3,cat,0.9336369,blur,4
5822,3,cat,6,frog,0.9336345,noise,2
7174,3,cat,6,frog,0.9336123,rotation,3
9995,8,ship,0,airplane,0.9336109,contrast,3
8999,3,cat,6,frog,0.9336032,noise,1
8645,1,automobile,0,airplane,0.93360114,contrast,5
5525,3,cat,0,airplane,0.9335898,contrast,4
4697,5,dog,6,frog,0.93358266,noise,1
3726,5,dog,6,frog,0.9335727,noise,4
1430,8,ship,6,frog,0.933567,rotation,3
6486,8,ship,6,frog,0.93355346,contrast,4
7938,2,bird,6,frog,0.93355036,noise,2
3666,5,dog,3,cat,0.93354434,blur,3
6594,8,ship,9,truck,0.93354434,noise,4
5029,3,cat,6,frog,0.9335202,clean,0
668,1,automobile,6,frog,0.93351203,noise,2
5694,5,dog,6,frog,0.9334986,noise,4
6131,3,cat,6,frog,0.9334953,noise,2
9301,7,horse,6,frog,0.9334711,noise,2
2737,8,ship,0,airplane,0.9334466,brightness,4
3521,8,ship,0,airplane,0.9334399,rotation,1
5155,3,cat,5,dog,0.9334304,rotation,3
985,8,ship,0,airplane,0.9334161,blur,2
7878,1,automobile,0,airplane,0.93341595,blur,4
1091,8,ship,0,airplane,0.93341583,blur,5
9498,3,cat,6,frog,0.9334068,brightness,2
6384,7,horse,2,bird,0.93339866,contrast,1
7772,3,cat,6,frog,0.93339497,noise,1
9432,1,automobile,0,airplane,0.9333855,blur,4
1804,5,dog,6,frog,0.93338495,rotation,5
9776,2,bird,4,deer,0.9333775,contrast,2
9744,1,automobile,9,truck,0.93336827,clean,0
569,2,bird,6,frog,0.9333339,rotation,5
76,9,truck,0,airplane,0.9333253,blur,2
8181,3,cat,6,frog,0.9333239,rotation,3
6725,8,ship,1,automobile,0.93329626,rotation,4
8240,7,horse,4,deer,0.9332713,noise,2
7414,8,ship,0,airplane,0.9332617,rotation,2
9873,2,bird,6,frog,0.93324316,rotation,5
6092,5,dog,3,cat,0.93323284,blur,5
9239,8,ship,6,frog,0.9332061,rotation,4
6530,3,cat,6,frog,0.9331778,noise,2
3915,4,deer,6,frog,0.93317336,rotation,4
40,4,deer,2,bird,0.9331546,brightness,2
2627,7,horse,4,deer,0.93315065,noise,1
6212,7,horse,6,frog,0.93314743,rotation,3
456,3,cat,4,deer,0.9331435,brightness,2
8386,3,cat,6,frog,0.9331306,rotation,5
6093,2,bird,6,frog,0.93312615,noise,5
1193,5,dog,2,bird,0.93312263,blur,1
7932,9,truck,0,airplane,0.9331098,contrast,3
9878,5,dog,2,bird,0.93310267,blur,5
4830,3,cat,6,frog,0.93309814,noise,2
4811,2,bird,0,airplane,0.93308794,rotation,2
7913,8,ship,6,frog,0.9330866,rotation,4
8981,7,horse,4,deer,0.9330797,contrast,1
6112,8,ship,3,cat,0.93307215,blur,3
2029,3,cat,6,frog,0.9330569,noise,2
7110,3,cat,6,frog,0.93305475,noise,1
4699,5,dog,2,bird,0.9330513,contrast,2
9978,7,horse,4,deer,0.9330047,noise,1
8065,9,truck,6,frog,0.9329832,rotation,3
2762,4,deer,2,bird,0.9329769,clean,0
6127,5,dog,2,bird,0.93296665,blur,4
2214,4,deer,6,frog,0.9329654,rotation,4
4964,5,dog,4,deer,0.9329269,brightness,2
1535,4,deer,6,frog,0.93291795,rotation,4
6930,2,bird,0,airplane,0.93291545,contrast,4
8767,7,horse,6,frog,0.93291223,rotation,5
7107,2,bird,6,frog,0.9329101,noise,5
4139,5,dog,4,deer,0.9329042,contrast,3
4251,8,ship,0,airplane,0.9329,brightness,3
5603,5,dog,4,deer,0.9328821,noise,1
8260,1,automobile,6,frog,0.93286943,rotation,4
1676,8,ship,0,airplane,0.93286544,rotation,3
9246,3,cat,6,frog,0.9328615,noise,5
1176,1,automobile,6,frog,0.93285644,rotation,5
5458,3,cat,6,frog,0.9328504,rotation,3
6423,5,dog,4,deer,0.9328493,rotation,2
9868,9,truck,0,airplane,0.93284565,contrast,5
6143,9,truck,1,automobile,0.93283194,contrast,2
5812,4,deer,6,frog,0.9328277,rotation,4
9522,3,cat,6,frog,0.9328213,rotation,5
9811,1,automobile,6,frog,0.9328024,noise,2
9886,4,deer,6,frog,0.93279326,rotation,5
6954,7,horse,0,airplane,0.9327226,brightness,1
6202,3,cat,6,frog,0.9327219,brightness,1
5563,1,automobile,6,frog,0.93271995,rotation,4
4846,8,ship,2,bird,0.932716,blur,4
9506,4,deer,2,bird,0.93270737,contrast,4
1834,9,truck,6,frog,0.93270624,rotation,4
4106,3,cat,0,airplane,0.9327062,rotation,2
4093,3,cat,6,frog,0.932703,rotation,4
6016,4,deer,6,frog,0.93265915,noise,5
5924,4,deer,2,bird,0.9326549,contrast,4
6178,5,dog,6,frog,0.9326487,rotation,4
7812,2,bird,6,frog,0.9326321,rotation,5
2497,9,truck,8,ship,0.9326286,noise,1
2277,5,dog,3,cat,0.9326221,blur,3
2355,9,truck,0,airplane,0.9326165,contrast,3
4350,4,deer,6,frog,0.9326122,rotation,4
3121,9,truck,0,airplane,0.9326008,blur,4
1619,4,deer,6,frog,0.9325843,rotation,3
8443,2,bird,6,frog,0.93256503,rotation,5
8276,9,truck,0,airplane,0.9325632,blur,2
9860,0,airplane,2,bird,0.9325476,rotation,2
1471,8,ship,6,frog,0.93253654,rotation,4
5565,3,cat,6,frog,0.93252426,noise,1
3485,1,automobile,8,ship,0.93251747,noise,3
3450,9,truck,1,automobile,0.93250716,noise,1
72,8,ship,0,airplane,0.93249124,rotation,3
5930,5,dog,2,bird,0.93249047,contrast,3
2469,9,truck,6,frog,0.9324824,noise,4
5168,7,horse,6,frog,0.93248034,rotation,4
1979,3,cat,6,frog,0.9324777,noise,1
7113,9,truck,0,airplane,0.932475,contrast,5
2165,2,bird,0,airplane,0.93246377,brightness,1
3191,0,airplane,6,frog,0.93246126,rotation,5
8263,5,dog,6,frog,0.93245286,rotation,5
8249,1,automobile,0,airplane,0.9324461,blur,4
7729,9,truck,6,frog,0.93244594,noise,3
7040,7,horse,0,airplane,0.9324433,blur,1
3334,5,dog,6,frog,0.9324424,noise,1
9643,9,truck,0,airplane,0.9324416,rotation,2
383,9,truck,0,airplane,0.93242675,contrast,5
8292,9,truck,4,deer,0.9324228,contrast,5
